Frame	Brake	GazeX	GazeY
39940	0	355	142
39941	0	359	142
39942	0	359	140
39943	0	410	147
39944	0	454	154
39945	0	515	154
39946	0	539	155
39947	0	534	149
39948	0	535	153
39949	0	549	155
39950	0	524	133
39951	0	506	133
39952	0	519	134
39953	0	522	135
39954	0	515	133
39955	0	512	135
39956	0	507	132
39957	0	511	135
39958	0	515	131
39959	0	517	133
39960	0	473	128
39961	0	425	126
39962	0	421	129
39963	0	427	127
39964	0	434	124
39965	0	431	128
39966	0	428	133
39967	0	441	133
39968	0	424	130
39969	0	431	134
39970	0	435	134
39971	0	437	137
39972	0	448	129
39973	0	461	127
39974	0	459	130
39975	0	449	130
39976	0	464	130
39977	0	453	128
39978	0	463	131
39979	0	464	129
39980	0	478	136
39981	0	530	145
39982	0	527	144
39983	0	527	142
39984	0	531	145
39985	0	517	144
39986	0	530	145
39987	0	511	141
39988	0	528	141
39989	0	514	142
39990	0	516	142
39991	0	542	136
39992	0	530	131
39993	0	517	135
39994	0	512	134
39995	0	502	135
39996	0	505	139
39997	0	516	133
39998	0	514	133
39999	0	513	131
40000	0	534	133
40001	0	508	132
40002	0	465	120
40003	0	468	121
40004	0	467	122
40005	0	468	121
40006	0	469	116
40007	0	478	117
40008	0	492	129
40009	0	502	128
40010	0	525	124
40011	0	567	107
40012	0	566	107
40013	0	565	106
40014	0	570	107
40015	0	575	109
40016	0	534	113
40017	0	484	115
40018	0	489	117
40019	0	491	119
40020	0	485	122
40021	0	475	120
40022	0	471	117
40023	0	487	119
40024	0	477	120
40025	0	478	114
40026	0	483	123
40027	0	482	121
40028	0	483	115
40029	0	484	117
40030	0	478	118
40031	0	482	122
40032	0	516	112
40033	0	590	110
40034	0	606	130
40035	0	635	138
40036	0	641	122
40037	0	680	128
40038	0	684	128
40039	0	703	127
40040	0	690	135
40041	0	712	140
40042	0	686	134
40043	0	708	132
40044	0	705	131
40045	0	711	131
40046	0	712	137
40047	0	641	146
40048	0	670	144
40049	0	676	145
40050	0	704	140
40051	0	684	175
40052	0	678	152
40053	0	652	149
40054	0	655	146
40055	0	668	149
40056	0	647	150
40057	0	642	153
40058	0	634	115
40059	0	-1	-1
40060	0	-1	-1
40061	0	464	113
40062	0	470	123
40063	0	470	124
40064	0	474	124
40065	0	474	130
40066	0	482	137
40067	0	476	122
40068	0	460	118
40069	0	462	120
40070	0	481	117
40071	0	479	117
40072	0	486	119
40073	0	460	115
40074	0	462	117
40075	0	468	118
40076	0	466	121
40077	0	462	120
40078	0	466	117
40079	0	465	120
40080	0	465	117
40081	0	460	120
40082	0	460	118
40083	0	465	120
40084	0	470	115
40085	0	496	118
40086	0	498	119
40087	0	537	109
40088	0	595	104
40089	0	608	110
40090	0	597	109
40091	0	597	102
40092	0	607	104
40093	0	607	104
40094	0	600	106
40095	0	605	105
40096	0	600	107
40097	0	608	110
40098	0	572	100
40099	0	489	98
40100	0	489	121
40101	0	482	125
40102	0	484	128
40103	0	477	134
40104	0	477	130
40105	0	477	129
40106	0	537	122
40107	0	599	133
40108	0	649	141
40109	0	680	154
40110	0	682	137
40111	0	713	130
40112	0	711	145
40113	0	713	152
40114	0	741	145
40115	0	687	152
40116	0	787	150
40117	0	792	152
40118	0	788	147
40119	0	750	138
40120	0	642	130
40121	0	-1	-1
40122	0	-1	-1
40123	0	469	98
40124	0	478	119
40125	0	463	122
40126	0	470	125
40127	0	467	129
40128	0	463	124
40129	0	450	119
40130	0	456	116
40131	0	452	122
40132	0	459	123
40133	0	457	122
40134	0	459	122
40135	0	458	127
40136	0	454	128
40137	0	493	115
40138	0	503	115
40139	0	505	114
40140	0	508	110
40141	0	503	116
40142	0	510	115
40143	0	506	116
40144	0	495	113
40145	0	459	116
40146	0	469	119
40147	0	454	116
40148	0	451	113
40149	0	456	118
40150	0	457	116
40151	0	451	118
40152	0	459	122
40153	0	469	122
40154	0	474	135
40155	0	470	135
40156	0	477	136
40157	0	476	134
40158	0	503	98
40159	0	518	173
40160	0	521	166
40161	0	665	119
40162	0	643	135
40163	0	589	133
40164	0	631	129
40165	0	611	141
40166	0	634	151
40167	0	694	141
40168	0	678	147
40169	0	699	149
40170	0	628	152
40171	0	-1	-1
40172	0	-1	-1
40173	0	-1	-1
40174	0	468	109
40175	0	460	120
40176	0	459	114
40177	0	467	122
40178	0	464	122
40179	0	480	125
40180	0	465	136
40181	0	465	120
40182	0	454	125
40183	0	450	126
40184	0	458	127
40185	0	455	128
40186	0	461	131
40187	0	461	130
40188	0	465	126
40189	0	467	130
40190	0	472	131
40191	0	464	128
40192	0	463	124
40193	0	462	126
40194	0	462	128
40195	0	457	130
40196	0	458	122
40197	0	452	129
40198	0	451	122
40199	0	463	123
40200	0	454	123
40201	0	457	126
40202	0	458	119
40203	0	468	122
40204	0	465	122
40205	0	472	125
40206	0	466	118
40207	0	463	118
40208	0	420	115
40209	0	465	111
40210	0	452	117
40211	0	459	121
40212	0	461	122
40213	0	460	124
40214	0	469	125
40215	0	463	124
40216	0	455	124
40217	0	462	126
40218	0	457	127
40219	0	458	125
40220	0	455	127
40221	0	457	123
40222	0	464	123
40223	0	460	120
40224	0	468	126
40225	0	470	123
40226	0	468	127
40227	0	465	126
40228	0	468	126
40229	0	471	127
40230	0	472	130
40231	0	467	125
40232	0	469	126
40233	0	468	125
40234	0	470	125
40235	0	467	126
40236	0	468	127
40237	0	462	120
40238	0	462	125
40239	0	464	125
40240	0	462	126
40241	0	461	125
40242	0	463	125
40243	0	460	127
40244	0	460	126
40245	0	467	126
40246	0	467	126
40247	0	459	123
40248	0	467	123
40249	0	463	124
40250	0	460	125
40251	0	467	125
40252	0	482	127
40253	0	531	149
40254	0	541	154
40255	0	533	152
40256	0	562	151
40257	0	512	131
40258	0	511	130
40259	0	524	135
40260	0	513	133
40261	0	518	127
40262	0	519	136
40263	0	517	132
40264	0	515	131
40265	0	513	132
40266	0	509	134
40267	0	512	129
40268	0	507	123
40269	0	485	101
40270	0	453	117
40271	0	454	121
40272	0	464	123
40273	0	465	127
40274	0	464	128
40275	0	459	127
40276	0	461	126
40277	0	463	124
40278	0	461	123
40279	0	464	126
40280	0	460	125
40281	0	462	127
40282	0	461	124
40283	0	462	125
40284	0	461	126
40285	0	459	126
40286	0	456	131
40287	0	445	138
40288	0	457	130
40289	0	449	135
40290	0	444	126
40291	0	452	108
40292	0	417	112
40293	0	446	120
40294	0	462	121
40295	0	457	121
40296	0	463	125
40297	0	463	121
40298	0	458	126
40299	0	463	127
40300	0	456	121
40301	0	453	123
40302	0	456	122
40303	0	458	122
40304	0	460	124
40305	0	438	126
40306	0	440	123
40307	0	440	122
40308	0	433	122
40309	0	436	130
40310	0	435	128
40311	0	434	133
40312	0	441	131
40313	0	439	137
40314	0	443	142
40315	0	431	136
40316	0	429	141
40317	0	420	141
40318	0	449	128
40319	0	451	126
40320	0	435	142
40321	0	470	142
40322	0	464	146
40323	0	455	146
40324	0	457	144
40325	0	453	146
40326	0	434	154
40327	0	466	153
40328	0	451	145
40329	0	461	148
40330	0	448	150
40331	0	464	153
40332	0	471	166
40333	0	474	154
40334	0	476	140
40335	0	453	142
40336	0	-1	-1
40337	0	-1	-1
40338	0	284	155
40339	0	323	133
40340	0	292	148
40341	0	304	155
40342	0	290	145
40343	0	295	146
40344	0	291	150
40345	0	281	152
40346	0	279	157
40347	0	281	148
40348	0	286	158
40349	0	269	151
40350	0	312	145
40351	0	-1	-1
40352	0	-1	-1
40353	0	-1	-1
40354	0	460	126
40355	0	461	157
40356	0	465	154
40357	0	467	154
40358	0	451	138
40359	0	452	136
40360	0	432	145
40361	0	449	144
40362	0	464	134
40363	0	485	141
40364	0	479	138
40365	0	478	130
40366	0	478	136
40367	0	480	135
40368	0	483	139
40369	0	473	136
40370	0	471	144
40371	0	474	148
40372	0	470	148
40373	0	467	149
40374	0	470	147
40375	0	467	143
40376	0	479	146
40377	0	472	143
40378	0	469	146
40379	0	468	140
40380	0	469	135
40381	0	470	140
40382	0	446	131
40383	0	463	139
40384	0	458	138
40385	0	460	131
40386	0	458	133
40387	0	460	132
40388	0	463	129
40389	0	467	132
40390	0	465	131
40391	0	463	133
40392	0	463	130
40393	0	465	127
40394	0	459	132
40395	0	465	127
40396	0	465	125
40397	0	466	127
40398	0	465	131
40399	0	472	126
40400	0	465	131
40401	0	466	129
40402	0	477	130
40403	0	486	123
40404	0	482	125
40405	0	479	126
40406	0	483	126
40407	0	475	122
40408	0	481	126
40409	0	484	119
40410	0	481	125
40411	0	482	125
40412	0	478	131
40413	0	467	136
40414	0	460	144
40415	0	468	132
40416	0	472	135
40417	0	467	133
40418	0	470	134
40419	0	465	132
40420	0	466	129
40421	0	479	128
40422	0	482	127
40423	0	486	127
40424	0	478	127
40425	0	480	124
40426	0	468	126
40427	0	472	127
40428	0	469	126
40429	0	477	126
40430	0	474	129
40431	0	467	130
40432	0	464	130
40433	0	470	119
40434	0	466	128
40435	0	480	122
40436	0	468	128
40437	0	448	128
40438	0	467	133
40439	0	464	126
40440	0	470	132
40441	0	466	125
40442	0	465	131
40443	0	470	126
40444	0	471	121
40445	0	461	121
40446	0	473	123
40447	0	473	122
40448	0	471	124
40449	0	470	121
40450	0	474	127
40451	0	472	127
40452	0	472	122
40453	0	468	129
40454	0	469	124
40455	0	470	124
40456	0	468	124
40457	0	469	124
40458	0	471	125
40459	0	484	132
40460	0	485	136
40461	0	485	139
40462	0	484	136
40463	0	487	134
40464	0	497	144
40465	0	491	136
40466	0	489	140
40467	0	496	139
40468	0	495	139
40469	0	485	137
40470	0	487	134
40471	0	476	139
40472	0	485	136
40473	0	487	135
40474	0	483	133
40475	0	493	128
40476	0	490	131
40477	0	479	130
40478	0	471	132
40479	0	479	121
40480	0	482	120
40481	0	500	112
40482	0	569	91
40483	0	571	98
40484	0	581	104
40485	0	577	102
40486	0	581	110
40487	0	581	114
40488	0	590	118
40489	0	583	130
40490	0	588	134
40491	0	593	143
40492	0	602	140
40493	0	607	141
40494	0	599	145
40495	0	600	137
40496	0	605	140
40497	0	515	128
40498	0	499	135
40499	0	485	142
40500	0	491	137
40501	0	497	139
40502	0	498	138
40503	0	496	134
40504	0	498	132
40505	0	476	130
40506	0	460	130
40507	0	458	133
40508	0	456	130
40509	0	458	132
40510	0	465	134
40511	0	471	134
40512	0	466	131
40513	0	469	131
40514	0	485	128
40515	0	516	123
40516	0	508	121
40517	0	509	115
40518	0	507	117
40519	0	508	117
40520	0	513	118
40521	0	509	118
40522	0	511	123
40523	0	512	125
40524	0	532	128
40525	0	536	131
40526	0	511	136
40527	0	492	145
40528	0	491	140
40529	0	498	142
40530	0	468	152
40531	0	489	142
40532	0	481	141
40533	0	477	143
40534	0	469	133
40535	0	476	128
40536	0	443	119
40537	0	443	122
40538	0	445	129
40539	0	448	133
40540	0	449	129
40541	0	449	133
40542	0	382	131
40543	0	441	123
40544	100	464	134
40545	100	462	131
40546	100	461	137
40547	100	460	136
40548	100	462	136
40549	100	460	137
40550	100	460	135
40551	100	426	136
40552	100	419	133
40553	100	420	137
40554	100	418	134
40555	100	429	144
40556	100	447	130
40557	100	455	129
40558	100	455	137
40559	100	448	132
40560	100	424	133
40561	100	414	133
40562	100	414	139
40563	100	416	137
40564	100	413	131
40565	100	414	134
40566	100	406	142
40567	100	414	137
40568	100	414	138
40569	100	406	132
40570	100	408	133
40571	100	411	132
40572	100	412	139
40573	100	405	132
40574	100	406	132
40575	100	404	127
40576	100	400	128
40577	100	406	128
40578	100	402	126
40579	100	399	125
40580	100	408	121
40581	100	409	127
40582	100	400	123
40583	100	475	129
40584	100	469	131
40585	100	470	121
40586	100	472	121
40587	100	468	121
40588	100	472	130
40589	100	472	124
40590	100	473	135
40591	100	478	126
40592	100	463	121
40593	100	-1	-1
40594	100	484	109
40595	100	459	118
40596	100	465	126
40597	100	467	126
40598	100	463	131
40599	100	468	137
40600	100	464	141
40601	100	466	140
40602	100	462	148
40603	100	450	145
40604	100	472	140
40605	100	488	125
40606	100	487	134
40607	100	489	124
40608	100	495	125
40609	100	477	135
40610	100	490	127
40611	100	488	131
40612	100	495	127
40613	100	481	125
40614	100	485	125
40615	100	486	119
40616	100	502	122
40617	100	502	119
40618	100	497	118
40619	100	501	121
40620	100	500	122
40621	100	499	122
40622	100	502	116
40623	100	500	121
40624	100	547	120
40625	100	596	123
40626	100	587	116
40627	100	588	117
40628	100	581	117
40629	100	580	110
40630	100	590	120
40631	100	586	117
40632	100	575	111
40633	100	575	124
40634	100	519	115
40635	100	516	99
40636	100	427	121
40637	100	459	121
40638	100	464	125
40639	100	458	126
40640	100	459	126
40641	100	429	125
40642	100	394	123
40643	100	395	125
40644	100	394	128
40645	100	379	127
40646	100	374	130
40647	100	374	138
40648	100	376	132
40649	100	380	138
40650	100	384	135
40651	0	382	130
40652	0	383	127
40653	0	384	133
40654	0	382	127
40655	0	383	132
40656	0	380	124
40657	0	375	127
40658	0	375	126
40659	0	376	125
40660	0	374	122
40661	0	377	122
40662	0	377	121
40663	0	374	122
40664	0	405	118
40665	0	435	118
40666	0	464	117
40667	0	463	116
40668	0	462	119
40669	0	487	108
40670	0	495	113
40671	0	497	109
40672	0	504	116
40673	0	496	115
40674	0	494	105
40675	0	465	126
40676	0	470	130
40677	0	473	132
40678	0	464	120
40679	0	424	117
40680	0	429	121
40681	0	429	119
40682	0	430	120
40683	0	438	117
40684	0	433	115
40685	0	436	116
40686	0	429	122
40687	0	434	117
40688	0	438	119
40689	0	445	123
40690	0	441	121
40691	0	435	120
40692	0	446	119
40693	0	446	124
40694	0	441	123
40695	0	438	124
40696	0	438	121
40697	0	438	126
40698	0	449	121
40699	0	465	135
40700	0	460	132
40701	0	461	133
40702	0	465	132
40703	0	466	129
40704	0	462	136
40705	0	473	137
40706	0	465	128
40707	0	466	126
40708	0	468	127
40709	0	467	130
40710	0	469	130
40711	0	466	130
40712	0	470	131
40713	0	472	128
40714	0	471	130
40715	0	467	132
40716	0	469	134
40717	0	469	131
40718	0	469	133
40719	0	471	134
40720	0	469	132
40721	0	477	137
40722	0	472	130
40723	0	468	130
40724	0	467	127
40725	0	476	130
40726	0	469	130
40727	0	470	132
40728	0	472	130
40729	0	469	130
40730	0	474	128
40731	0	475	129
40732	0	474	130
40733	0	471	130
40734	0	471	132
40735	0	476	130
40736	0	474	129
40737	0	473	131
40738	0	430	124
40739	0	428	126
40740	0	427	123
40741	0	435	120
40742	0	434	124
40743	0	439	126
40744	0	433	124
40745	0	430	116
40746	0	428	119
40747	0	429	119
40748	0	430	124
40749	0	435	122
40750	0	439	118
40751	0	438	119
40752	0	441	119
40753	0	441	126
40754	0	455	124
40755	0	477	115
40756	0	484	121
40757	0	480	115
40758	0	479	119
40759	0	481	123
40760	0	494	114
40761	0	497	110
40762	0	493	109
40763	0	499	115
40764	0	496	111
40765	0	500	116
40766	0	512	125
40767	0	510	123
40768	0	511	123
40769	0	514	123
40770	0	509	112
40771	0	511	111
40772	0	517	117
40773	0	521	115
40774	0	519	111
40775	0	522	113
40776	0	511	119
40777	0	511	111
40778	0	527	116
40779	0	511	109
40780	0	521	108
40781	0	496	119
40782	100	495	122
40783	100	491	122
40784	100	494	119
40785	100	499	122
40786	100	499	123
40787	100	499	119
40788	100	498	124
40789	100	504	124
40790	100	493	124
40791	100	491	127
40792	100	489	117
40793	100	495	127
40794	100	497	124
40795	100	494	117
40796	100	498	126
40797	100	490	119
40798	100	494	126
40799	100	496	120
40800	100	494	129
40801	100	488	128
40802	100	486	123
40803	100	487	122
40804	100	487	120
40805	100	489	125
40806	100	479	115
40807	100	449	112
40808	100	433	114
40809	100	489	110
40810	100	482	112
40811	100	483	113
40812	100	479	112
40813	100	477	111
40814	100	475	112
40815	100	483	120
40816	100	479	116
40817	100	481	124
40818	100	482	118
40819	100	509	115
40820	100	515	119
40821	100	510	123
40822	100	513	120
40823	100	513	119
40824	100	509	118
40825	100	513	116
40826	100	517	117
40827	100	504	119
40828	100	491	119
40829	100	455	131
40830	100	460	136
40831	100	500	125
40832	100	514	119
40833	100	524	116
40834	100	528	107
40835	100	520	108
40836	100	510	109
40837	100	485	121
40838	100	524	113
40839	100	522	107
40840	100	521	113
40841	100	521	111
40842	100	520	111
40843	100	541	109
40844	100	518	110
40845	100	508	107
40846	100	526	107
40847	100	528	106
40848	100	484	116
40849	100	537	104
40850	100	541	107
40851	100	545	112
40852	100	526	117
40853	100	545	111
40854	100	547	111
40855	100	529	103
40856	100	546	107
40857	100	534	112
40858	100	528	88
40859	100	511	89
40860	100	517	94
40861	100	534	94
40862	100	522	100
40863	100	510	122
40864	100	507	122
40865	100	505	121
40866	100	496	118
40867	100	507	122
40868	100	502	120
40869	100	493	112
40870	100	-1	-1
40871	100	472	104
40872	100	499	103
40873	100	499	115
40874	100	495	112
40875	100	499	105
40876	100	504	112
40877	100	511	115
40878	100	501	112
40879	100	506	119
40880	100	509	115
40881	100	536	112
40882	100	509	115
40883	100	517	114
40884	100	521	121
40885	100	518	113
40886	100	512	113
40887	100	511	120
40888	100	510	117
40889	100	514	117
40890	100	509	121
40891	100	514	117
40892	100	511	118
40893	100	508	120
40894	100	516	118
40895	100	512	126
40896	100	506	120
40897	100	510	118
40898	100	510	120
40899	100	510	118
40900	100	498	112
40901	100	504	112
40902	100	506	113
40903	100	499	115
40904	100	520	108
40905	100	479	113
40906	100	479	120
40907	100	481	115
40908	100	487	122
40909	100	478	119
40910	100	486	117
40911	100	484	119
40912	100	483	121
40913	100	474	125
40914	100	471	129
40915	100	471	123
40916	100	477	126
40917	100	471	124
40918	100	470	130
40919	0	472	123
40920	0	477	123
40921	0	476	128
40922	0	475	127
40923	0	478	128
40924	0	480	123
40925	0	470	131
40926	0	460	137
40927	0	465	134
40928	0	461	129
40929	0	464	130
40930	0	466	132
40931	0	463	132
40932	0	462	134
40933	0	462	129
40934	0	462	131
40935	0	480	126
40936	0	484	127
40937	0	484	128
40938	0	484	119
40939	0	483	127
40940	0	482	125
40941	0	478	129
40942	0	479	123
40943	0	485	130
40944	0	487	123
40945	0	493	125
40946	0	487	123
40947	0	487	120
40948	0	487	120
40949	0	479	118
40950	0	485	120
40951	0	485	125
40952	0	484	118
40953	0	478	118
40954	0	482	116
40955	0	482	117
40956	0	480	116
40957	0	485	127
40958	0	482	126
40959	0	484	130
40960	0	489	130
40961	0	453	124
40962	0	427	119
40963	0	394	133
40964	0	370	124
40965	0	392	130
40966	0	369	136
40967	0	359	143
40968	0	383	131
40969	0	352	136
40970	0	349	143
40971	0	351	145
40972	0	353	143
40973	0	351	133
40974	0	351	134
40975	0	351	141
40976	0	405	127
40977	0	493	118
40978	0	473	121
40979	0	485	133
40980	0	493	136
40981	0	496	132
40982	0	500	134
40983	0	493	125
40984	0	498	129
40985	0	484	133
40986	0	497	128
40987	0	499	125
40988	0	478	131
40989	0	465	133
40990	0	462	130
40991	0	465	134
40992	0	469	134
40993	0	466	127
40994	0	460	132
40995	0	481	116
40996	0	491	124
40997	0	482	119
40998	0	484	115
40999	0	471	126
41000	0	465	123
41001	0	469	121
41002	0	466	115
41003	0	470	116
41004	0	476	112
41005	0	472	113
41006	0	483	116
41007	0	489	121
41008	0	489	116
41009	0	523	118
41010	0	538	127
41011	0	529	129
41012	0	544	118
41013	0	550	120
41014	0	556	115
41015	0	561	121
41016	0	559	122
41017	0	555	127
41018	0	514	130
41019	0	502	133
41020	0	514	133
41021	0	500	127
41022	0	499	112
41023	0	492	111
41024	0	493	109
41025	0	492	110
41026	0	490	110
41027	0	489	110
41028	0	489	114
41029	0	482	110
41030	0	407	112
41031	0	353	115
41032	0	378	133
41033	0	308	139
41034	0	314	132
41035	0	329	134
41036	0	309	134
41037	0	306	136
41038	0	305	136
41039	0	305	136
41040	0	300	135
41041	0	304	139
41042	0	319	135
41043	0	354	143
41044	0	469	117
41045	0	529	110
41046	0	560	123
41047	0	568	131
41048	0	589	134
41049	0	587	137
41050	0	630	133
41051	0	662	132
41052	0	648	137
41053	0	638	128
41054	0	638	126
41055	0	646	121
41056	0	586	130
41057	0	591	131
41058	0	604	140
41059	0	613	141
41060	0	531	133
41061	0	-1	-1
41062	0	-1	-1
41063	0	382	116
41064	0	342	116
41065	0	246	134
41066	0	250	135
41067	0	239	147
41068	0	245	135
41069	0	243	156
41070	0	234	149
41071	0	234	154
41072	0	219	160
41073	0	212	165
41074	0	229	147
41075	0	240	128
41076	0	225	122
41077	0	-1	-1
41078	0	-1	-1
41079	0	537	116
41080	0	573	114
41081	0	614	123
41082	0	616	122
41083	0	593	123
41084	0	598	128
41085	0	615	130
41086	0	628	130
41087	0	627	120
41088	0	621	123
41089	0	619	129
41090	0	620	130
41091	0	616	126
41092	0	616	124
41093	0	601	124
41094	0	604	130
41095	0	597	127
41096	0	593	121
41097	0	600	125
41098	0	600	124
41099	0	571	141
41100	0	586	142
41101	0	580	147
41102	0	546	148
41103	0	534	140
41104	0	535	147
41105	0	545	147
41106	0	537	148
41107	0	534	147
41108	0	523	137
41109	0	532	137
41110	0	526	137
41111	0	536	138
41112	0	544	119
41113	0	545	123
41114	0	537	124
41115	0	535	125
41116	0	531	121
41117	0	533	121
41118	0	521	126
41119	0	522	123
41120	0	520	126
41121	0	530	125
41122	0	526	125
41123	0	525	126
41124	0	504	128
41125	0	509	125
41126	0	507	119
41127	0	498	127
41128	0	537	120
41129	0	540	120
41130	0	547	118
41131	0	550	118
41132	0	538	122
41133	0	550	117
41134	0	553	125
41135	0	554	123
41136	0	551	124
41137	0	548	123
41138	0	547	125
41139	0	548	123
41140	0	559	123
41141	0	561	122
41142	0	558	124
41143	0	557	126
41144	0	562	124
41145	0	561	130
41146	0	564	125
41147	0	502	117
41148	0	470	120
41149	0	485	121
41150	0	461	122
41151	0	462	122
41152	0	463	118
41153	0	467	117
41154	0	455	120
41155	0	443	114
41156	0	449	114
41157	0	449	109
41158	0	447	111
41159	0	439	113
41160	0	443	111
41161	0	451	119
41162	0	455	120
41163	0	460	119
41164	0	458	125
41165	0	479	122
41166	0	474	119
41167	0	476	116
41168	0	476	113
41169	0	475	111
